Serial	Primary	Secondary	Word	Remark
			aardwolf	
			abacus	
			abalone	
			abbey	
			abdomen	
			ability	
			able	
			abolishment	
			abomasum	
			abortus	
			about	
			above	
			abroad	
			abrocome	
			abuse	
			abyssinian	
			acanthocephalan	
			acanthopterygian	
			acarid	
			acarine	
			acarus	
			accelerant	
			accelerator	
			accentor	
			access	
			accident	
			accipiter	
			accommodation	
			accompanist	
			accordion	
			account	
			accountant	
			achiever	
			acid	
			acidophil	
			acidophile	
			acidophilus	
			acknowledgment	
			acoustic	
			acoustics	
			acridid	
			acrodont	
			acrylic	
			actinia	
			actinian	
			actinomyces	
			actinomycete	
			action	
			activity	
			actress	
			aculeus	
			acupuncture	
			ad	
			adapid	
			adapter	
			add	
			addax	
			adder	
			addiction	
			addition	
			address	
			adelgid	
			adenovirus	
			adjustment	
			adjutant	
			administration	
			admiral	
			adrenalin	
			adult	
			adulthood	
			advance	
			advancement	
			advantage	
			advertisement	
			advertising	
			advice	
			aedes	
			aepyornis	
			aerobe	
			affair	
			affect	
			affenpinscher	
			affirmed	
			afghan	
			afraid	
			after	
			aftermath	
			afternoon	
			aftershave	
			aftershock	
			afterthought	
			again	
			against	
			agama	
			agamid	
			age	
			agency	
			agenda	
			agent	
			aggression	
			aglet	
			agnathan	
			ago	
			agouti	
			agree	
			agreement	
			aid	
			airbag	
			airbus	
			airfare	
			airforce	
			airline	
			airmail	
			airplane	
			airport	
			airship	
			ala	
			alb	
			albacore	
			albatross	
			alcohol	
			alcove	
			alder	
			alderfly	
			alewife	
			alga	
			algae	
			algebra	
			alibi	
			all	
			allantois	
			allergist	
			alley	
			alligator	
			allosaur	
			allosaurus	
			allow	
			alloy	
			almanac	
			alpaca	
			alpenglow	
			alpenhorn	
			alpha	
			alphabet	
			alpine	
			alsatian	
			also	
			alternative	
			altitude	
			alto	
			alula	
			aluminium	
			aluminum	
			always	
			amadavat	
			amazon	
			ambassador	
			amberjack	
			ambition	
			ambulacrum	
			ameba	
			amendment	
			amia	
			amnion	
			amnios	
			amniote	
			amoeba	
			among	
			amount	
			amphibia	
			amphibian	
			amphidiploid	
			amphioxus	
			amphipod	
			amphisbaena	
			amusement	
			anabas	
			anaconda	
			anaerobe	
			anagram	
			analgesia	
			analog	
			analogue	
			analogy	
			analysis	
			analyst	
			anas	
			anatomy	
			anchovy	
			and	
			anemone	
			anesthesiology	
			anethesiologist	
			angelfish	
			anger	
			angiosperm	
			angle	
			angler	
			anglerfish	
			angleworm	
			angora	
			angstrom	
			anguish	
			anhinga	
			ani	
			animal	
			animalcule	
			animalculum	
			anime	
			ankle	
			anklet	
			ankylosaur	
			ankylosaurus	
			annelid	
			annual	
			anoa	
			anole	
			anopheles	
			anopheline	
			anorak	
			answer	
			anteater	
			antechamber	
			antelope	
			anthony	
			anthozoan	
			anthropoid	
			anthropology	
			antler	
			antlion	
			anuran	
			anxiety	
			any	
			anybody	
			anything	
			anywhere	
			aoudad	
			apartment	
			apatosaur	
			apatosaurus	
			aperitif	
			aphid	
			aphis	
			apology	
			appaloosa	
			apparatus	
			apparel	
			appeal	
			appear	
			appearance	
			appendix	
			applause	
			applewood	
			appliance	
			application	
			appointment	
			approval	
			apron	
			apse	
			apteryx	
			aquifer	
			arab	
			arabian	
			arachnid	
			arachnoid	
			arame	
			arbovirus	
			archaebacteria	
			archaebacterium	
			archaeology	
			archaeopteryx	
			archenteron	
			archeology	
			archer	
			archerfish	
			architect	
			architecture	
			archosaur	
			archosaurian	
			are	
			area	
			argal	
			argali	
			argentine	
			argonaut	
			argument	
			argus	
			arista	
			arithmetic	
			armadillo	
			armament	
			armchair	
			armoire	
			armor	
			armour	
			armyworm	
			arrange	
			arrival	
			arrive	
			arrow	
			arrowworm	
			arthropod	
			artichoke	
			article	
			artificer	
			artiodactyl	
			ascaris	
			ascidian	
			ascot	
			ash	
			ashram	
			ashtray	
			aside	
			ask	
			asp	
			asparagus	
			aspect	
			asphalt	
			aspis	
			assault	
			assignment	
			assist	
			assistance	
			assistant	
			associate	
			association	
			assumption	
			asterisk	
			astrakhan	
			astrolabe	
			astrologer	
			astrology	
			astronomy	
			atelier	
			athlete	
			athletics	
			atmosphere	
			atrium	
			attachment	
			attack	
			attempt	
			attendant	
			attention	
			attenuation	
			attic	
			attitude	
			attorney	
			attraction	
			audad	
			audience	
			auditorium	
			auk	
			auklet	
			aunt	
			aurochs	
			australopithecine	
			author	
			authorisation	
			authority	
			authorization	
			automaton	
			avadavat	
			avalanche	
			avenue	
			average	
			aves	
			avocet	
			awareness	
			axe	
			axolotl	
			azimuth	
			babe	
			baboon	
			babushka	
			baby	
			back	
			backbone	
			backdrop	
			background	
			backpack	
			bacon	
			bacteria	
			bad	
			badger	
			bafflement	
			bagel	
			baggage	
			bagpipe	
			bail	
			bait	
			bake	
			baker	
			bakery	
			bakeware	
			balaclava	
			balalaika	
			balance	
			balcony	
			ballet	
			ballpark	
			band	
			bandana	
			bandanna	
			bandolier	
			banjo	
			bankbook	
			banker	
			banquette	
			baobab	
			bar	
			barbeque	
			barber	
			barbiturate	
			barge	
			baritone	
			barium	
			barn	
			barometer	
			barracks	
			barstool	
			baseball	
			basement	
			basic	
			basis	
			basketball	
			bass	
			bassinet	
			bassoon	
			bath	
			bather	
			bathhouse	
			bathmat	
			bathrobe	
			bathroom	
			bathtub	
			batter	
			batting	
			battle	
			battleship	
			bay	
			bayou	
			beak	
			beanie	
			beanstalk	
			bear	
			beard	
			beat	
			beautiful	
			beauty	
			beaver	
			bedroom	
			beech	
			beef	
			been	
			beet	
			before	
			began	
			beggar	
			begin	
			beginner	
			beginning	
			begonia	
			behavior	
			beheading	
			behest	
			behind	
			being	
			belfry	
			belief	
			believe	
			belligerency	
			bellows	
			belly	
			bend	
			beneficiary	
			benefit	
			bengal	
			beret	
			berry	
			best	
			bestseller	
			bet	
			better	
			between	
			beverage	
			beyond	
			bibliography	
			bid	
			bidet	
			bifocals	
			big	
			bijou	
			bikini	
			billboard	
			bin	
			biology	
			biplane	
			birch	
			birdbath	
			birdcage	
			birdhouse	
			birth	
			birthday	
			bit	
			bite	
			bitter	
			blackberry	
			blackboard	
			blackfish	
			bladder	
			blame	
			blank	
			blazer	
			blender	
			blight	
			blind	
			blinker	
			blister	
			block	
			blocker	
			bloodflow	
			bloom	
			bloomers	
			blossom	
			blouse	
			blow	
			blowgun	
			blowhole	
			blueberry	
			boar	
			board	
			boatload	
			boatyard	
			bobcat	
			bog	
			bolero	
			bolt	
			bomb	
			bomber	
			bondsman	
			bongo	
			bonnet	
			bonsai	
			bonus	
			boogeyman	
			bookcase	
			bookend	
			booklet	
			booster	
			bootee	
			bootie	
			boots	
			booty	
			bore	
			born	
			bosom	
			boss	
			botany	
			both	
			bother	
			bottling	
			boudoir	
			bough	
			bought	
			bower	
			bowl	
			bowler	
			bowling	
			bowtie	
			boxer	
			boxspring	
			boyfriend	
			bra	
			brace	
			bracelet	
			bracket	
			brand	
			brandy	
			brassiere	
			bratwurst	
			breadcrumb	
			break	
			breakfast	
			breakpoint	
			breast	
			breastplate	
			breath	
			breeze	
			bribery	
			bricklaying	
			brief	
			briefs	
			bright	
			brilliant	
			bring	
			british	
			broad	
			brochure	
			broiler	
			broke	
			broker	
			brome	
			bronchitis	
			bronco	
			bronze	
			brooch	
			brood	
			brook	
			brought	
			brow	
			brushfire	
			brushing	
			buckle	
			bud	
			buddy	
			budget	
			buffer	
			buffet	
			bug	
			buggy	
			bugle	
			build	
			bulldozer	
			bullet	
			bumper	
			bunch	
			bungalow	
			bunghole	
			bunkhouse	
			burglar	
			burlesque	
			burn	
			burst	
			bush	
			business	
			bust	
			bustle	
			busy	
			but	
			butane	
			butcher	
			butter	
			buy	
			buyer	
			buzzard	
			cabana	
			cabinet	
			caboose	
			cacao	
			caddy	
			cadet	
			cafe	
			caftan	
			cage	
			calcification	
			calculation	
			calculus	
			calendar	
			calf	
			calico	
			call	
			calm	
			came	
			cameo	
			camp	
			campaign	
			campanile	
			can	
			cancel	
			cancer	
			candelabra	
			candidate	
			cane	
			cannon	
			canoe	
			canon	
			canopy	
			canteen	
			canvas	
			cape	
			capital	
			capitulation	
			capon	
			cappelletti	
			cappuccino	
			captain	
			caption	
			caravan	
			card	
			cardboard	
			cardigan	
			care	
			career	
			cargo	
			carload	
			carnation	
			carol	
			carotene	
			carp	
			carpenter	
			carpet	
			carport	
			carrier	
			carry	
			cartilage	
			cartload	
			cartoon	
			cartridge	
			cascade	
			case	
			casement	
			cash	
			cashier	
			casino	
			casserole	
			cassock	
			cast	
			castanet	
			castanets	
			catacomb	
			catamaran	
			category	
			caterpillar	
			cathedral	
			catsup	
			cattle	
			caught	
			cauliflower	
			cause	
			caution	
			cd	
			celebration	
			celeriac	
			celery	
			celeste	
			cell	
			cellar	
			cello	
			celsius	
			cement	
			cemetery	
			cenotaph	
			census	
			cent	
			center	
			centimeter	
			centurion	
			century	
			cephalopod	
			ceramic	
			cereal	
			certain	
			certification	
			cesspool	
			chafe	
			chainstay	
			chairlift	
			chairman	
			chairperson	
			chaise	
			chalet	
			chalice	
			chalk	
			challenge	
			champion	
			championship	
			chance	
			chandelier	
			change	
			channel	
			chaos	
			chap	
			chapel	
			chapter	
			character	
			chard	
			charge	
			charity	
			charlatan	
			charles	
			chart	
			chastity	
			chasuble	
			chateau	
			chauffeur	
			chauvinist	
			check	
			checkroom	
			cheese	
			chef	
			chemical	
			chemistry	
			cheque	
			cherries	
			chick	
			chicory	
			chief	
			chiffonier	
			childhood	
			chill	
			chime	
			chino	
			chip	
			chipmunk	
			chivalry	
			chive	
			choice	
			choker	
			choose	
			chop	
			chopstick	
			chord	
			chowder	
			chrome	
			chromolithograph	
			chronograph	
			chronometer	
			chub	
			chug	
			church	
			churn	
			cicada	
			cigarette	
			ciggarette	
			cinema	
			circulation	
			circumference	
			circus	
			cirrus	
			citizenship	
			city	
			civilisation	
			claim	
			clam	
			clank	
			clapboard	
			clarinet	
			clasp	
			class	
			classic	
			classroom	
			clause	
			clave	
			clavicle	
			clavier	
			clean	
			cleaner	
			clear	
			cleat	
			cleavage	
			clef	
			cleric	
			clerk	
			click	
			client	
			climate	
			climb	
			clip	
			clipper	
			cloak	
			cloakroom	
			clockwork	
			clogs	
			cloister	
			close	
			closet	
			clothe	
			clothes	
			clothing	
			cloudburst	
			cloudy	
			clove	
			clover	
			club	
			clue	
			clutch	
			coach	
			cob	
			cobweb	
			cockpit	
			cocktail	
			cod	
			code	
			codon	
			codpiece	
			coevolution	
			coffin	
			coil	
			coinsurance	
			coke	
			cold	
			coliseum	
			collar	
			collect	
			collection	
			college	
			collision	
			colloquia	
			colon	
			colonisation	
			colony	
			color	
			colt	
			column	
			columnist	
			combat	
			combination	
			combine	
			come	
			comfort	
			comfortable	
			comic	
			comma	
			command	
			comment	
			commerce	
			commercial	
			commission	
			committee	
			common	
			communicant	
			communication	
			community	
			company	
			compare	
			comparison	
			compassion	
			competition	
			competitor	
			complaint	
			complement	
			complete	
			complex	
			component	
			comportment	
			composer	
			composition	
			compost	
			comprehension	
			compulsion	
			comradeship	
			concentrate	
			concept	
			concern	
			concert	
			conclusion	
			concrete	
			condition	
			conditioner	
			condominium	
			condor	
			conductor	
			cone	
			confectionery	
			conference	
			confidence	
			confirmation	
			conflict	
			confusion	
			conga	
			congo	
			congress	
			congressman	
			congressperson	
			conifer	
			connect	
			connection	
			consent	
			consequence	
			consider	
			consideration	
			consist	
			console	
			consonant	
			conspirator	
			constant	
			constellation	
			construction	
			consul	
			consulate	
			contact	
			contagion	
			contain	
			content	
			contest	
			context	
			continue	
			contract	
			contrail	
			contrary	
			contribution	
			control	
			convection	
			conversation	
			convert	
			convertible	
			cooking	
			cool	
			coonskin	
			cope	
			copy	
			copyright	
			copywriter	
			cord	
			corduroy	
			cork	
			cormorant	
			corner	
			cornerstone	
			cornet	
			corral	
			correct	
			correspondent	
			corridor	
			corruption	
			corsage	
			cost	
			costume	
			cot	
			cottage	
			couch	
			cougar	
			cough	
			could	
			council	
			councilman	
			councilor	
			councilperson	
			count	
			counter	
			countess	
			country	
			county	
			couple	
			courage	
			course	
			court	
			cousin	
			covariate	
			coverall	
			cowbell	
			cowboy	
			crack	
			cracker	
			crackers	
			cradle	
			craft	
			craftsman	
			crash	
			crate	
			cravat	
			craw	
			crawdad	
			crayfish	
			crayon	
			crazy	
			cream	
			crease	
			create	
			creative	
			creator	
			creature	
			creche	
			credenza	
			credit	
			creditor	
			creek	
			crest	
			crew	
			crib	
			cribbage	
			cricketer	
			crime	
			criminal	
			crinoline	
			criteria	
			criterion	
			criticism	
			crocus	
			croissant	
			crook	
			crop	
			cross	
			crotch	
			croup	
			crown	
			crude	
			crush	
			cry	
			crystallography	
			cub	
			cuckoo	
			cultivar	
			cultivator	
			culture	
			culvert	
			cummerbund	
			cupboard	
			cupcake	
			cupola	
			cups	
			curio	
			curl	
			curler	
			currency	
			current	
			cursor	
			curve	
			cushion	
			custard	
			customer	
			cut	
			cuticle	
			cutlet	
			cutover	
			cutting	
			cyclamen	
			cycle	
			cyclone	
			cylinder	
			cymbal	
			cymbals	
			cynic	
			cyst	
			cytoplasm	
			dagger	
			daisy	
			damage	
			dame	
			dancer	
			dancing	
			danger	
			daniel	
			dare	
			dark	
			dart	
			dash	
			dashboard	
			data	
			database	
			date	
			david	
			day	
			daybed	
			dead	
			deadline	
			deal	
			dealer	
			dear	
			death	
			deathwatch	
			debate	
			debt	
			debtor	
			decade	
			decide	
			decimal	
			decision	
			deck	
			declination	
			decongestant	
			decrease	
			decryption	
			dedication	
			deep	
			defense	
			deficit	
			definition	
			deformation	
			degree	
			delay	
			delete	
			delight	
			delivery	
			demand	
			demur	
			den	
			denim	
			dentist	
			deodorant	
			department	
			departure	
			depend	
			dependent	
			deployment	
			deposit	
			depression	
			depressive	
			depth	
			deputy	
			derby	
			derrick	
			describe	
			description	
			design	
			designer	
			desire	
			desktop	
			dessert	
			destiny	
			destroyer	
			destruction	
			detail	
			detainment	
			detective	
			detention	
			determination	
			determine	
			develop	
			developing	
			development	
			deviance	
			devil	
			devote	
			dew	
			dhow	
			diadem	
			dialogue	
			diaper	
			diaphragm	
			diarist	
			dibble	
			dickey	
			dictaphone	
			diction	
			dictionary	
			did	
			die	
			diesel	
			diet	
			differ	
			difference	
			different	
			differential	
			differently	
			difficult	
			difficulty	
			dig	
			digestion	
			digger	
			digital	
			dignity	
			dilapidation	
			dill	
			dime	
			dimension	
			dimple	
			diner	
			dinghy	
			dining	
			dinner	
			diploma	
			dipstick	
			direct	
			direction	
			directly	
			director	
			dirndl	
			dirt	
			dirty	
			disability	
			disadvantage	
			disagree	
			disappear	
			disarmament	
			disaster	
			disc	
			discipline	
			disco	
			disconnection	
			discount	
			discourse	
			discover	
			discovery	
			discrepancy	
			discrimination	
			discuss	
			discussion	
			disease	
			disembodiment	
			disengagement	
			disguise	
			disgust	
			dish	
			dishes	
			dishwasher	
			disk	
			dismiss	
			disorder	
			display	
			disposer	
			dispute	
			distance	
			distant	
			distinct	
			distinction	
			distinguish	
			distribute	
			distribution	
			distributor	
			district	
			divan	
			diver	
			diverse	
			diversity	
			divide	
			divider	
			diving	
			division	
			divorce	
			dna	
			dock	
			document	
			doe	
			does	
			dog	
			dogsled	
			dogwood	
			dollar	
			dolman	
			domain	
			domestic	
			dominant	
			dominate	
			done	
			door	
			doorframe	
			doorknob	
			doorpost	
			dory	
			dot	
			double	
			doubling	
			doubt	
			doubter	
			doughnut	
			down	
			downforce	
			downgrade	
			downtown	
			dozen	
			draft	
			drag	
			dragonfly	
			dragster	
			drain	
			drake	
			drama	
			dramatic	
			dramatically	
			dramaturge	
			draw	
			drawbridge	
			drawer	
			drawing	
			dredger	
			dresser	
			dressing	
			drill	
			drink	
			drive	
			driver	
			driveway	
			driving	
			drizzle	
			dromedary	
			drop	
			drug	
			drum	
			drummer	
			drunk	
			dry	
			dryer	
			duckling	
			dud	
			due	
			duffel	
			dugout	
			dulcimer	
			dumbwaiter	
			dump	
			dungarees	
			dungeon	
			duplexer	
			during	
			dust	
			duster	
			duty	
			dwarf	
			dwelling	
			dynamo	
			each	
			eager	
			eardrum	
			early	
			earmuffs	
			earn	
			earnings	
			earplug	
			earrings	
			earth	
			earthquake	
			earthworm	
			ease	
			easel	
			easily	
			east	
			eastern	
			easy	
			eave	
			eavesdropper	
			ecclesia	
			ecliptic	
			economic	
			economics	
			economist	
			economy	
			ecumenist	
			eddy	
			edge	
			edger	
			edition	
			editor	
			editorial	
			educate	
			education	
			educational	
			educator	
			edward	
			eel	
			effacement	
			effect	
			effective	
			effectively	
			efficacy	
			efficiency	
			efficient	
			effort	
			egghead	
			eggnog	
			eggplant	
			eight	
			eighth	
			either	
			ejector	
			elderly	
			elect	
			election	
			electric	
			electricity	
			electrocardiogram	
			electronic	
			element	
			elementary	
			elevator	
			eliminate	
			elite	
			elixir	
			elk	
			elm	
			elongation	
			else	
			elsewhere	
			embossing	
			embrace	
			emerge	
			emergence	
			emergency	
			emergent	
			emery	
			emission	
			emotion	
			emotional	
			emphasis	
			emphasize	
			employ	
			employee	
			employer	
			employment	
			empowerment	
			empty	
			emu	
			enable	
			encirclement	
			encounter	
			encourage	
			encyclopedia	
			end	
			endothelium	
			enemy	
			enforcement	
			engage	
			engine	
			engineer	
			engineering	
			english	
			enhance	
			enigma	
			enjoy	
			enjoyment	
			enormous	
			enough	
			enquiry	
			ensure	
			enter	
			enterprise	
			entertainment	
			enthusiasm	
			entire	
			entirely	
			entrance	
			entry	
			envelope	
			environment	
			environmental	
			envy	
			epauliere	
			epee	
			ephemera	
			ephemeris	
			episode	
			epoch	
			eponym	
			epoxy	
			equal	
			equally	
			equate	
			equation	
			equator	
			equinox	
			equipment	
			equivalent	
			era	
			eraser	
			error	
			escape	
			ese	
			espadrille	
			espalier	
			especially	
			essay	
			essential	
			essentially	
			establish	
			establishment	
			estate	
			estimate	
			estrogen	
			estuary	
			etc	
			ethernet	
			ethics	
			ethnic	
			euphonium	
			eurocentrism	
			europe	
			european	
			evaluate	
			evaluation	
			evaluator	
			even	
			evening	
			event	
			eventually	
			ever	
			every	
			everybody	
			everyday	
			everyone	
			everything	
			everywhere	
			eviction	
			evidence	
			evocation	
			evolution	
			evolve	
			exact	
			exactly	
			exam	
			examination	
			examine	
			examiner	
			example	
			exceed	
			excellent	
			except	
			exception	
			exchange	
			excite	
			excitement	
			exciting	
			exclamation	
			excuse	
			executive	
			executor	
			exercise	
			exhaust	
			exhibit	
			exhibition	
			exile	
			exist	
			existence	
			existing	
			exit	
			expand	
			expansion	
			expansionism	
			expect	
			expectation	
			expense	
			expensive	
			experience	
			experiment	
			expert	
			explain	
			explanation	
			explode	
			explore	
			explosion	
			expose	
			exposition	
			exposure	
			express	
			expression	
			extend	
			extension	
			extensive	
			extent	
			external	
			extra	
			extraordinary	
			extreme	
			extremely	
			eyeball	
			eyebrow	
			eyebrows	
			eyeglasses	
			eyelash	
			eyelashes	
			eyelid	
			eyelids	
			eyeliner	
			eyestrain	
			fabric	
			facelift	
			facet	
			facilities	
			facility	
			facsimile	
			fact	
			factor	
			factory	
			faculty	
			fade	
			fahrenheit	
			fail	
			failure	
			fairies	
			fairly	
			fairy	
			faith	
			fame	
			familiar	
			family	
			famous	
			fan	
			fang	
			fanlight	
			fanny	
			fantasy	
			far	
			farm	
			fart	
			fascia	
			fashion	
			fast	
			fat	
			fate	
			fatigues	
			faucet	
			fault	
			favor	
			favorite	
			fawn	
			fear	
			feast	
			feature	
			fedelini	
			federal	
			fedora	
			fee	
			feed	
			feedback	
			feeder	
			feeler	
			feeling	
			feist	
			felid	
			feline	
			fell	
			fellow	
			felony	
			felt	
			female	
			fen	
			fence	
			fencing	
			fender	
			ferret	
			ferry	
			ferryboat	
			fertilizer	
			fetlock	
			fetus	
			fever	
			few	
			fewer	
			fiber	
			fiberglass	
			fibre	
			fice	
			fiction	
			fiddle	
			field	
			fieldfare	
			fifteen	
			fifth	
			fifty	
			fig	
			figeater	
			fight	
			fighter	
			fighting	
			figure	
			figurine	
			filaria	
			file	
			filefish	
			fill	
			filly	
			filovirus	
			filth	
			fin	
			final	
			finally	
			finance	
			financial	
			finback	
			finch	
			finding	
			fine	
			fingerling	
			fingernail	
			finish	
			finisher	
			fir	
			fire	
			firebird	
			firebrat	
			firebug	
			firefly	
			fireman	
			fireplace	
			firewall	
			firm	
			first	
			fishbone	
			fisher	
			fisherman	
			fishery	
			fishing	
			fishmonger	
			fishnet	
			fishworm	
			fissiped	
			fisting	
			fit	
			fitch	
			fitness	
			five	
			fix	
			fixture	
			flagellate	
			flagellum	
			flame	
			flamingo	
			flank	
			flanker	
			flare	
			flash	
			flatboat	
			flatfish	
			flathead	
			flatworm	
			flavor	
			flax	
			flea	
			fleck	
			fledgeling	
			fledgling	
			flee	
			fleece	
			flicker	
			flight	
			flinthead	
			flintlock	
			flipper	
			float	
			flock	
			flood	
			floozie	
			flounder	
			flour	
			flu	
			flugelhorn	
			fluke	
			flycatcher	
			flytrap	
			foal	
			foam	
			fob	
			focus	
			foetus	
			fold	
			folder	
			folk	
			follow	
			following	
			fondue	
			font	
			foot	
			football	
			footnote	
			footrest	
			footstool	
			for	
			foram	
			foraminifer	
			foraminifera	
			foray	
			force	
			forearm	
			forebear	
			forecast	
			forefoot	
			forehead	
			foreign	
			foreleg	
			forelimb	
			forelock	
			forepaw	
			forestry	
			foretop	
			forever	
			forewing	
			forgery	
			forget	
			form	
			formal	
			format	
			formation	
			former	
			formica	
			formula	
			fort	
			forth	
			fortnight	
			fortress	
			fortune	
			forum	
			forward	
			fossa	
			found	
			foundation	
			founder	
			fountain	
			four	
			fourth	
			fowl	
			foxglove	
			foxhound	
			fraction	
			fragrance	
			frame	
			framework	
			fratricide	
			fraudster	
			frazzle	
			freckle	
			freedom	
			freeplay	
			freeze	
			freezer	
			freight	
			freighter	
			french	
			freon	
			frequency	
			frequent	
			frequently	
			fresco	
			fresh	
			friction	
			fridge	
			friend	
			friendly	
			friendship	
			frigate	
			fringe	
			fritillary	
			frogfish	
			froghopper	
			from	
			front	
			frost	
			frown	
			fruit	
			frustration	
			fucoid	
			fucus	
			fuel	
			fulfillment	
			full	
			fully	
			fulmar	
			fun	
